exp_id,timestamp,bw,delay,loss,iw,rtt,throughput,reward
5,2025-07-31T12:10:53.456432,3,10,1,8,12.252,3.42,0.6231796706182432
6,2025-07-31T12:10:53.456534,3,10,1,10,10.224,4.29,0.7724263455126896
7,2025-07-31T12:10:53.456599,3,10,1,12,10.148,5.16,0.8903010033444816
8,2025-07-31T12:10:53.456619,3,10,1,14,10.256,5.98,0.9978939157566302
9,2025-07-31T12:11:12.827391,3,10,5,6,12.209,2.57,0.5669358414373955
10,2025-07-31T12:11:12.827478,3,10,5,8,10.314,1.58,0.4430778808568834
11,2025-07-31T12:11:12.827534,3,10,5,10,10.228,4.28,0.8657842897340253
12,2025-07-31T12:11:12.827563,3,10,5,12,10.143,5.13,1.0
13,2025-07-31T12:11:31.406164,3,30,0,2,36.336,500.0,0.9665400704535447
14,2025-07-31T12:11:31.406221,3,30,0,4,30.257,44.6,0.27135999999999993
15,2025-07-31T12:11:31.406257,3,30,0,6,30.287,1.42,0.20207389520256214
16,2025-07-31T12:11:31.406290,3,30,0,8,30.333,1.93,0.20258689559225926
17,2025-07-31T12:11:49.017152,3,30,1,2,36.321,484.0,0.570092942838878
18,2025-07-31T12:11:49.017218,3,30,1,4,30.254,959.0,0.9996959079791101
19,2025-07-31T12:11:49.017257,3,30,1,6,30.208,1.39,0.20115954118873822
20,2025-07-31T12:11:49.017292,3,30,1,8,30.235,1.97,0.2014647775601376
21,2025-07-31T12:12:09.638898,3,30,5,2,36.44,370.0,0.4743102817416758
22,2025-07-31T12:12:09.638988,3,30,5,4,30.245,960.0,0.9999735493469994
23,2025-07-31T12:12:09.639052,3,30,5,6,30.241,1.43,0.20119166666666663
24,2025-07-31T12:12:09.639071,3,30,5,8,30.334,1.95,0.2010118266631502
25,2025-07-31T12:12:28.184755,3,100,0,4,120.263,399.0,0.5728314654910582
26,2025-07-31T12:12:28.184801,3,100,0,6,100.28,595.0,0.8055461095700487
27,2025-07-31T12:12:28.184826,3,100,0,8,100.254,786.0,1.0
28,2025-07-31T12:12:28.184835,3,100,0,10,100.291,545.0,0.7546335938500388
29,2025-07-31T12:12:46.740741,3,100,1,4,120.511,397.0,0.57407869563231
30,2025-07-31T12:12:46.740817,3,100,1,6,100.251,592.0,0.8079589216944801
31,2025-07-31T12:12:46.740866,3,100,1,8,100.351,779.0,0.9998006995445985
32,2025-07-31T12:12:46.740913,3,100,1,10,100.306,540.0,0.7544474600917598
33,2025-07-31T12:13:07.219854,3,100,5,4,120.321,395.0,0.5641966544524842
34,2025-07-31T12:13:07.219895,3,100,5,6,100.336,597.0,0.8006729915784849
35,2025-07-31T12:13:07.219919,3,100,5,8,100.295,795.0,1.0
36,2025-07-31T12:13:07.219942,3,100,5,10,100.37,546.0,0.7492845152182208
37,2025-07-31T12:13:24.570202,6,10,0,8,12.314,3.42,0.6148205294786422
38,2025-07-31T12:13:24.570241,6,10,0,10,10.216,4.16,0.7460371759469151
39,2025-07-31T12:13:24.570261,6,10,0,12,10.148,4.94,0.85
40,2025-07-31T12:13:24.570279,6,10,0,14,10.173,6.08,0.999508502899833
41,2025-07-31T12:13:41.906581,6,10,1,8,12.2,3.45,0.6184394085503053
42,2025-07-31T12:13:41.906664,6,10,1,10,10.215,4.26,0.7568627450980392
43,2025-07-31T12:13:41.906718,6,10,1,12,10.219,4.59,0.7999217144534692
44,2025-07-31T12:13:41.906771,6,10,1,14,10.302,6.12,0.9983110075713454
45,2025-07-31T12:14:02.296208,6,10,5,8,12.278,3.44,0.19086131520363045
46,2025-07-31T12:14:02.296348,6,10,5,10,10.235,114.0,1.0
47,2025-07-31T12:14:02.296432,6,10,5,12,10.287,3.13,0.22095392754268284
48,2025-07-31T12:14:02.296478,6,10,5,14,10.299,6.02,0.24100277492449443
49,2025-07-31T12:14:19.902996,6,30,0,2,36.283,490.0,0.5908052773692329
50,2025-07-31T12:14:19.903110,6,30,0,2,30.305,493.0,0.6262590645893731
51,2025-07-31T12:14:19.903166,6,30,0,4,30.49,924.0,0.9982092489340768
52,2025-07-31T12:14:19.903189,6,30,0,6,30.217,1.45,0.20125541125541122
53,2025-07-31T12:14:38.471400,6,30,1,2,36.381,488.0,0.561261378258683
54,2025-07-31T12:14:38.471487,6,30,1,4,30.398,988.0,0.9988157115599711
55,2025-07-31T12:14:38.471553,6,30,1,6,30.242,1.41,0.2009829807434602
56,2025-07-31T12:14:38.471613,6,30,1,8,30.218,1.96,0.20158704453441292
57,2025-07-31T12:14:57.368960,6,30,5,2,36.371,76.0,0.22818729207335509
58,2025-07-31T12:14:57.369046,6,30,5,4,30.249,983.0,1.0
59,2025-07-31T12:14:57.369101,6,30,5,6,30.297,614.0,0.6993779487448623
60,2025-07-31T12:14:57.369120,6,30,5,8,30.311,1.96,0.2011860245801132
61,2025-07-31T12:15:15.883628,6,100,0,4,120.266,401.0,0.5804031472172169
62,2025-07-31T12:15:15.883697,6,100,0,6,100.102,598.0,0.8172903225806452
63,2025-07-31T12:15:15.883716,6,100,0,8,100.229,775.0,0.9997465803310419
64,2025-07-31T12:15:15.883732,6,100,0,10,100.338,545.0,0.7621102351471382
65,2025-07-31T12:15:34.410274,6,100,1,4,120.31,397.0,0.567746033185315
66,2025-07-31T12:15:34.410409,6,100,1,6,100.344,598.0,0.8039527057226172
67,2025-07-31T12:15:34.410449,6,100,1,8,100.354,792.0,0.9998923809713613
68,2025-07-31T12:15:34.410465,6,100,1,10,100.3,544.0,0.7494949494949494
69,2025-07-31T12:15:54.159670,6,100,5,4,120.377,397.0,0.7546018726968576
70,2025-07-31T12:15:54.159757,6,100,5,6,100.24,225.0,0.5332255919127428
71,2025-07-31T12:15:54.159820,6,100,5,8,100.186,426.0,0.8311111111111111
72,2025-07-31T12:15:54.159895,6,100,5,10,100.291,540.0,0.9997906093268589
73,2025-07-31T12:16:11.489695,9,10,0,8,12.227,3.41,0.6246785849862162
74,2025-07-31T12:16:11.489766,9,10,0,10,10.306,4.34,0.7805654184630377
75,2025-07-31T12:16:11.489811,9,10,0,12,10.254,4.52,0.8056951423785594
76,2025-07-31T12:16:11.489824,9,10,0,14,10.29,5.97,0.9993002915451895
77,2025-07-31T12:16:28.815540,9,10,1,4,12.253,1.7,0.480374269642204
78,2025-07-31T12:16:28.815643,9,10,1,6,10.192,2.57,0.6749643874643874
79,2025-07-31T12:16:28.815708,9,10,1,8,10.143,3.41,0.8314814814814815
80,2025-07-31T12:16:28.815741,9,10,1,10,10.225,4.32,0.9983960880195599
81,2025-07-31T12:16:46.160725,9,10,5,8,12.211,3.49,0.6300152120678512
82,2025-07-31T12:16:46.160794,9,10,5,10,10.218,4.13,0.7474964188647679
83,2025-07-31T12:16:46.160835,9,10,5,12,10.196,4.79,0.8354892205638473
84,2025-07-31T12:16:46.160857,9,10,5,14,10.201,6.03,0.9999019703950593
85,2025-07-31T12:17:04.715435,9,30,0,2,36.336,488.0,0.5589663586982041
86,2025-07-31T12:17:04.715507,9,30,0,4,30.27,994.0,0.9995176742649488
87,2025-07-31T12:17:04.715551,9,30,0,6,30.207,1.48,0.2011249370623715
88,2025-07-31T12:17:04.715573,9,30,0,8,30.197,2.0,0.20160965794768607
89,2025-07-31T12:17:22.288145,9,30,1,2,36.27,486.0,0.5606482955007319
90,2025-07-31T12:17:22.288235,9,30,1,4,30.236,987.0,1.0
91,2025-07-31T12:17:22.288260,9,30,1,6,30.271,1.42,0.200919718087307
92,2025-07-31T12:17:22.288282,9,30,1,8,30.301,1.96,0.20115962373734356
93,2025-07-31T12:17:40.869969,9,30,5,2,36.189,485.0,0.588365136597827
94,2025-07-31T12:17:40.870066,9,30,5,2,30.233,489.0,0.6247557003257329
95,2025-07-31T12:17:40.870125,9,30,5,4,30.317,921.0,0.9994458554606327
96,2025-07-31T12:17:40.870184,9,30,5,6,30.254,1.46,0.20112936213529642
97,2025-07-31T12:17:59.429592,9,100,0,4,120.239,396.0,0.5684085280466593
98,2025-07-31T12:17:59.429678,9,100,0,6,100.362,594.0,0.8022215852378647
99,2025-07-31T12:17:59.429731,9,100,0,8,100.369,789.0,0.999926272056113
100,2025-07-31T12:17:59.429758,9,100,0,10,100.332,545.0,0.7525982256020278
101,2025-07-31T12:18:17.942533,9,100,1,4,120.29,399.0,0.5675508726607515
102,2025-07-31T12:18:17.942663,9,100,1,6,100.169,593.0,0.7959798994974874
103,2025-07-31T12:18:17.942689,9,100,1,8,100.196,796.0,0.9999461056329594
104,2025-07-31T12:18:17.942700,9,100,1,10,100.205,546.0,0.7486718658910039
105,2025-07-31T12:18:38.416918,9,100,5,4,100.165,400.0,0.6050632911392405
106,2025-07-31T12:18:38.417086,9,100,5,6,100.247,62.7,0.2633300749679936
107,2025-07-31T12:18:38.417185,9,100,5,8,100.319,790.0,0.9996929793957277
108,2025-07-31T12:18:38.417231,9,100,5,10,100.356,543.0,0.7494927728173777
1,2025-07-31T12:18:56.030634,3,10,0,10,12.297,4.29,0.693489663845927
2,2025-07-31T12:18:56.030790,3,10,0,12,10.269,5.05,0.819726769261699
3,2025-07-31T12:18:56.030876,3,10,0,14,10.225,5.95,0.9311827956989248
4,2025-07-31T12:18:56.030916,3,10,0,16,10.242,6.51,0.9996680335871899
5,2025-07-31T12:19:13.361083,3,10,1,10,12.248,4.36,0.6745553983467046
6,2025-07-31T12:19:13.361233,3,10,1,12,10.172,4.95,0.7772594752186589
7,2025-07-31T12:19:13.361318,3,10,1,14,10.235,5.41,0.8296727202291343
8,2025-07-31T12:19:13.361349,3,10,1,16,10.18,6.86,0.9998428290766208
9,2025-07-31T12:19:33.785626,3,10,5,4,12.27,1.72,0.18089175633416982
10,2025-07-31T12:19:33.785673,3,10,5,6,10.263,1.61,0.2123337114934491
11,2025-07-31T12:19:33.785698,3,10,5,8,10.258,90.8,0.9982452719828426
12,2025-07-31T12:19:33.785723,3,10,5,10,10.168,4.28,0.23770925110132154
13,2025-07-31T12:19:51.341321,3,30,0,4,36.349,983.0,0.9662659220336185
14,2025-07-31T12:19:51.341357,3,30,0,6,30.274,1.49,0.20084266002924386
15,2025-07-31T12:19:51.341368,3,30,0,8,30.223,1.96,0.20156202960502917
16,2025-07-31T12:19:51.341374,3,30,0,10,30.218,1.83,0.2014893184130213
17,2025-07-31T12:20:08.917200,3,30,1,4,36.254,970.0,0.9664809400342032
18,2025-07-31T12:20:08.917244,3,30,1,6,30.251,1.49,0.2007462373059491
19,2025-07-31T12:20:08.917276,3,30,1,8,30.178,1.91,0.20157525773195872
20,2025-07-31T12:20:08.917310,3,30,1,10,30.179,1.85,0.20151914607105437
21,2025-07-31T12:20:29.499347,3,30,5,4,40.285,1.01,0.5937289122693119
22,2025-07-31T12:20:29.499428,3,30,5,6,30.168,1.48,0.8505494505494505
23,2025-07-31T12:20:29.499482,3,30,5,8,30.209,1.15,0.7052230632090938
24,2025-07-31T12:20:29.499508,3,30,5,10,30.191,1.82,0.9998476367129276
25,2025-07-31T12:20:49.044381,3,100,0,4,120.251,397.0,0.5657345446076797
26,2025-07-31T12:20:49.044473,3,100,0,6,100.253,595.0,0.7979899497487437
27,2025-07-31T12:20:49.044541,3,100,0,8,100.356,796.0,0.9997947307584998
28,2025-07-31T12:20:49.044617,3,100,0,10,100.309,96.1,0.29647125958677134
29,2025-07-31T12:21:08.726171,3,100,1,4,120.314,135.0,0.3060519811868621
30,2025-07-31T12:21:08.726307,3,100,1,6,100.28,593.0,0.8121290322580645
31,2025-07-31T12:21:08.726352,3,100,1,8,100.316,775.0,0.9999282268033016
32,2025-07-31T12:21:08.726429,3,100,1,10,100.39,539.0,0.7561679514409929
33,2025-07-31T12:21:29.097625,3,100,5,4,120.253,399.0,0.5753970142739923
34,2025-07-31T12:21:29.097703,3,100,5,6,100.353,596.0,0.8102442602963651
35,2025-07-31T12:21:29.097728,3,100,5,8,100.225,781.0,1.0
36,2025-07-31T12:21:29.097770,3,100,5,10,100.365,542.0,0.7549066776942777
37,2025-07-31T12:21:46.435513,6,10,0,10,12.246,4.32,0.683634227777497
38,2025-07-31T12:21:46.435650,6,10,0,12,10.323,5.15,0.8140039938680181
39,2025-07-31T12:21:46.435734,6,10,0,14,10.228,5.64,0.8744394618834079
40,2025-07-31T12:21:46.435818,6,10,0,16,10.243,6.69,0.99970711705555
41,2025-07-31T12:22:03.770201,6,10,1,10,12.213,4.25,0.6703130543955894
42,2025-07-31T12:22:03.770336,6,10,1,12,10.174,5.08,0.802074074074074
43,2025-07-31T12:22:03.770423,6,10,1,14,10.227,5.46,0.8460746390274111
44,2025-07-31T12:22:03.770511,6,10,1,16,10.178,6.75,0.9999213990960896
45,2025-07-31T12:22:21.152554,6,10,5,6,12.253,1.89,0.4643392730291386
46,2025-07-31T12:22:21.152640,6,10,5,8,10.283,3.45,0.7423170430658517
47,2025-07-31T12:22:21.152695,6,10,5,10,10.274,2.51,0.5941669651931551
48,2025-07-31T12:22:21.152715,6,10,5,12,10.177,5.07,1.0
49,2025-07-31T12:22:38.734096,6,30,0,4,36.304,988.0,0.9663012340237991
50,2025-07-31T12:22:38.734141,6,30,0,4,30.222,959.0,0.9762865992733395
51,2025-07-31T12:22:38.734168,6,30,0,6,30.187,1.38,0.20111740890688254
52,2025-07-31T12:22:38.734183,6,30,0,8,30.275,2.0,0.20103809546097343
53,2025-07-31T12:22:57.355163,6,30,1,4,36.341,980.0,0.9663410473019455
54,2025-07-31T12:22:57.355286,6,30,1,6,30.264,1.47,0.2009422680412371
55,2025-07-31T12:22:57.355359,6,30,1,8,30.271,1.89,0.2012389358981014
56,2025-07-31T12:22:57.355443,6,30,1,10,30.225,1.19,0.20097142857142852
57,2025-07-31T12:23:16.951748,6,30,5,4,37.742,978.0,0.9600922049705898
58,2025-07-31T12:23:16.951833,6,30,5,6,30.265,1.5,0.20087014602098635
59,2025-07-31T12:23:16.951863,6,30,5,8,30.211,1.85,0.2015132924335378
60,2025-07-31T12:23:16.951881,6,30,5,10,30.286,1.2,0.20048631674559378
61,2025-07-31T12:23:35.515310,6,100,0,4,120.31,399.0,0.5738871011790968
62,2025-07-31T12:23:35.515409,6,100,0,6,100.305,590.0,0.8020408163265306
63,2025-07-31T12:23:35.515464,6,100,0,8,100.372,784.0,0.999866496632527
64,2025-07-31T12:23:35.515485,6,100,0,10,100.38,540.0,0.750870976005465
65,2025-07-31T12:23:53.961412,6,100,1,2,120.296,199.0,0.3672774033957213
66,2025-07-31T12:23:53.961475,6,100,1,4,100.311,397.0,0.6
67,2025-07-31T12:23:53.961512,6,100,1,6,100.373,577.0,0.7812366623125465
68,2025-07-31T12:23:53.961535,6,100,1,8,100.323,794.0,0.9999760772704166
69,2025-07-31T12:24:13.497243,6,100,5,4,120.22,400.0,0.5676353460593756
70,2025-07-31T12:24:13.497323,6,100,5,6,100.224,596.0,0.7973720070050605
71,2025-07-31T12:24:13.497337,6,100,5,8,100.218,798.0,0.9998902392783731
72,2025-07-31T12:24:13.497345,6,100,5,10,100.163,375.0,0.5759398496240602
73,2025-07-31T12:24:30.813373,9,10,0,10,12.208,4.37,0.6632416088838108
74,2025-07-31T12:24:30.813409,9,10,0,12,10.111,5.27,0.800075289641109
75,2025-07-31T12:24:30.813428,9,10,0,14,10.086,6.05,0.8894586894586894
76,2025-07-31T12:24:30.813446,9,10,0,16,10.129,7.02,0.9991509527100405
77,2025-07-31T12:24:49.159372,9,10,1,4,12.216,45.5,0.9663555992141454
78,2025-07-31T12:24:49.159409,9,10,1,6,10.185,2.6,0.24524300441826208
79,2025-07-31T12:24:49.159429,9,10,1,8,10.199,3.36,0.2583317519817176
80,2025-07-31T12:24:49.159447,9,10,1,10,10.161,4.39,0.27718681318681315
81,2025-07-31T12:25:10.540853,9,10,5,10,12.242,2.63,0.4732372578785251
82,2025-07-31T12:25:10.540915,9,10,5,12,10.274,5.08,0.7911822771392317
83,2025-07-31T12:25:10.540954,9,10,5,14,10.166,3.77,0.6402919708029198
84,2025-07-31T12:25:10.540993,9,10,5,16,10.177,6.85,0.9997838262749337
85,2025-07-31T12:25:28.133455,9,30,0,4,36.166,1.0,0.6012981205023213
86,2025-07-31T12:25:28.133520,9,30,0,6,30.111,1.49,0.8478260869565217
87,2025-07-31T12:25:28.133541,9,30,0,8,30.261,1.84,0.9990086249628234
88,2025-07-31T12:25:28.133560,9,30,0,10,30.185,1.84,0.9995096902434984
89,2025-07-31T12:25:45.702880,9,30,1,4,36.207,1.0,0.6037837081589602
90,2025-07-31T12:25:45.702947,9,30,1,6,30.165,1.5,0.8557377049180328
91,2025-07-31T12:25:45.702990,9,30,1,8,30.169,1.78,0.9781155592167764
92,2025-07-31T12:25:45.703010,9,30,1,10,30.267,1.83,0.99932599861235
93,2025-07-31T12:26:04.600738,9,30,5,4,36.223,140.0,0.27976025054676734
94,2025-07-31T12:26:04.600816,9,30,5,4,30.226,990.0,0.9996890094620525
95,2025-07-31T12:26:04.600827,9,30,5,6,30.179,1.39,0.2011232323232323
96,2025-07-31T12:26:04.600836,9,30,5,8,30.201,2.0,0.2014704710761132
97,2025-07-31T12:26:23.132913,9,100,0,4,120.274,398.0,0.5706521969421935
98,2025-07-31T12:26:23.133076,9,100,0,6,100.188,601.0,0.8101423030286816
99,2025-07-31T12:26:23.133145,9,100,0,8,100.183,788.0,1.0
100,2025-07-31T12:26:23.133182,9,100,0,10,100.226,544.0,0.7521984578811277
101,2025-07-31T12:26:41.745557,9,100,1,4,120.177,401.0,0.700424566498746
102,2025-07-31T12:26:41.745638,9,100,1,6,100.164,601.0,0.9999440916896289
103,2025-07-31T12:26:41.745673,9,100,1,8,100.136,464.0,0.8176372712146422
104,2025-07-31T12:26:41.745706,9,100,1,10,100.198,544.0,0.9240027009416529
105,2025-07-31T12:27:01.187770,9,100,5,2,120.409,199.0,0.3659858020717406
106,2025-07-31T12:27:01.187805,9,100,5,4,100.133,398.0,0.5993962534220955
107,2025-07-31T12:27:01.187815,9,100,5,6,100.155,320.0,0.5210587428882972
108,2025-07-31T12:27:01.187838,9,100,5,8,100.082,797.0,1.0
1,2025-07-31T12:27:18.799218,3,10,0,8,12.179,3.37,0.6157673591154172
2,2025-07-31T12:27:18.799323,3,10,0,10,10.231,4.33,0.7754566839344476
3,2025-07-31T12:27:18.799363,3,10,0,12,10.135,5.15,0.8866666666666667
4,2025-07-31T12:27:18.799374,3,10,0,14,10.147,6.0,0.9997634768897211
5,2025-07-31T12:27:37.112115,3,10,1,8,12.155,3.47,0.6221147074696771
6,2025-07-31T12:27:37.112190,3,10,1,10,10.116,4.41,0.7791126382241856
7,2025-07-31T12:27:37.112237,3,10,1,12,10.106,5.16,0.877832512315271
8,2025-07-31T12:27:37.112251,3,10,1,14,10.159,6.09,0.9989565902155724
9,2025-07-31T12:27:54.438147,3,10,5,6,12.139,2.64,0.5681573735410206
10,2025-07-31T12:27:54.438182,3,10,5,8,10.169,3.51,0.7327585852327603
11,2025-07-31T12:27:54.438201,3,10,5,10,10.114,4.23,0.8433460076045629
12,2025-07-31T12:27:54.438219,3,10,5,12,10.156,5.26,0.9991729027176053
13,2025-07-31T12:28:11.963837,3,30,0,2,36.178,501.0,0.5679805628172703
14,2025-07-31T12:28:11.963920,3,30,0,4,30.157,998.0,0.9995954504758431
15,2025-07-31T12:28:11.963986,3,30,0,6,30.11,1.47,0.20108536435208507
16,2025-07-31T12:28:11.963999,3,30,0,8,30.096,2.01,0.20161122244488974
17,2025-07-31T12:28:31.921739,3,30,1,2,297.218,501.0,0.8202874657658689
18,2025-07-31T12:28:31.921839,3,30,1,4,30.149,153.0,0.44431137724550895
19,2025-07-31T12:28:31.921898,3,30,1,6,30.195,1.38,0.20189890660804566
20,2025-07-31T12:28:31.921921,3,30,1,8,30.254,1.96,0.20243561742780053
21,2025-07-31T12:28:50.503808,3,30,5,6,37.77,1.46,0.6833802659714034
22,2025-07-31T12:28:50.503866,3,30,5,8,30.26,1.98,0.9095406032620132
23,2025-07-31T12:28:50.503886,3,30,5,10,30.297,1.82,0.8518981959024196
24,2025-07-31T12:28:50.503904,3,30,5,12,30.143,2.23,1.0
25,2025-07-31T12:29:09.038927,3,100,0,4,120.16,398.0,0.5682359439200864
26,2025-07-31T12:29:09.039158,3,100,0,6,100.22,592.0,0.7971199577826636
27,2025-07-31T12:29:09.039196,3,100,0,8,100.263,793.0,0.9998085036354387
28,2025-07-31T12:29:09.039222,3,100,0,10,100.167,544.0,0.7488020176544766
29,2025-07-31T12:29:27.560162,3,100,1,4,120.308,397.0,0.5779581285408901
30,2025-07-31T12:29:27.560217,3,100,1,6,100.229,592.0,0.8133976716634967
31,2025-07-31T12:29:27.560250,3,100,1,8,100.268,772.0,0.9998484062711932
32,2025-07-31T12:29:27.560266,3,100,1,10,100.192,546.0,0.7658031088082901
33,2025-07-31T12:29:46.982633,3,100,5,4,125.171,401.0,0.5630090036829617
34,2025-07-31T12:29:46.982677,3,100,5,6,100.135,600.0,0.8030110807696043
35,2025-07-31T12:29:46.982699,3,100,5,8,100.163,796.0,0.9999400976408455
36,2025-07-31T12:29:46.982718,3,100,5,10,100.133,545.0,0.7477386934673367
37,2025-07-31T12:30:04.302749,6,10,0,8,12.2,3.51,0.6407375666933901
38,2025-07-31T12:30:04.302806,6,10,0,10,10.2,4.32,0.7827993254637438
39,2025-07-31T12:30:04.302838,6,10,0,12,10.207,4.91,0.8622574429379302
40,2025-07-31T12:30:04.302871,6,10,0,14,10.268,5.93,0.9986754966887417
41,2025-07-31T12:30:22.656121,6,10,1,8,12.178,3.5,0.6308254806331838
42,2025-07-31T12:30:22.656157,6,10,1,10,10.168,4.3,0.7698711725923228
43,2025-07-31T12:30:22.656176,6,10,1,12,10.168,5.08,0.8733537596569995
44,2025-07-31T12:30:22.656194,6,10,1,14,10.137,6.03,1.0
45,2025-07-31T12:30:41.003515,6,10,5,4,12.666,1.74,0.4946501232858409
46,2025-07-31T12:30:41.003664,6,10,5,6,10.135,1.65,0.5173076923076922
47,2025-07-31T12:30:41.003723,6,10,5,8,10.158,3.25,0.8245471549517621
48,2025-07-31T12:30:41.003761,6,10,5,10,10.211,4.16,0.9985114092645186
49,2025-07-31T12:30:58.563365,6,30,0,6,36.271,1.47,0.7602706227447756
50,2025-07-31T12:30:58.563475,6,30,0,6,30.165,1.46,0.7898989898989899
51,2025-07-31T12:30:58.563552,6,30,0,8,30.187,1.98,0.9998542418922052
52,2025-07-31T12:30:58.563575,6,30,0,10,30.267,1.81,0.9306391299254814
53,2025-07-31T12:31:16.147096,6,30,1,2,36.322,496.0,0.5764609686985083
54,2025-07-31T12:31:16.147172,6,30,1,4,30.293,967.0,0.9991813290199056
55,2025-07-31T12:31:16.147192,6,30,1,6,30.185,1.42,0.20106875440128852
56,2025-07-31T12:31:16.147209,6,30,1,8,30.169,1.91,0.20158014477766284
57,2025-07-31T12:31:33.758521,6,30,5,2,36.185,496.0,0.5724746241268103
58,2025-07-31T12:31:33.758588,6,30,5,4,30.169,1.0,0.20081799591002042
59,2025-07-31T12:31:33.758629,6,30,5,6,30.243,1.43,0.20068036471046685
60,2025-07-31T12:31:33.758668,6,30,5,8,30.257,978.0,0.999418316422646
61,2025-07-31T12:31:52.282983,6,100,0,4,120.251,400.0,0.5758219917712187
62,2025-07-31T12:31:52.283027,6,100,0,6,100.178,598.0,0.8117647058823529
63,2025-07-31T12:31:52.283057,6,100,0,8,100.249,782.0,0.9998583527017726
64,2025-07-31T12:31:52.283066,6,100,0,10,100.194,545.0,0.757512818993046
65,2025-07-31T12:32:11.013322,6,100,1,4,120.269,394.0,0.57020830034559
66,2025-07-31T12:32:11.013437,6,100,1,6,100.209,225.0,0.4304517974846143
67,2025-07-31T12:32:11.013503,6,100,1,8,100.236,781.0,0.999924178937707
68,2025-07-31T12:32:11.013536,6,100,1,10,100.198,542.0,0.7551856594110116
69,2025-07-31T12:32:30.024648,6,100,5,4,120.268,398.0,0.7486271489103951
70,2025-07-31T12:32:30.024690,6,100,5,6,100.149,134.0,0.3959780621572212
71,2025-07-31T12:32:30.024716,6,100,5,8,100.187,433.0,0.8331965367359017
72,2025-07-31T12:32:30.024739,6,100,5,10,100.151,547.0,0.9999960060308933
73,2025-07-31T12:32:48.360849,9,10,0,8,12.222,3.39,0.1875405873689682
74,2025-07-31T12:32:48.360894,9,10,0,10,10.28,4.17,0.22379011215381092
75,2025-07-31T12:32:48.360920,9,10,0,12,10.273,136.0,0.9993964761997469
76,2025-07-31T12:32:48.360934,9,10,0,14,10.242,6.13,0.2360588235294117
77,2025-07-31T12:33:05.678047,9,10,1,2,12.168,854.0,0.966190006574622
78,2025-07-31T12:33:05.678107,9,10,1,4,10.111,1.75,0.20163934426229504
79,2025-07-31T12:33:05.678146,9,10,1,6,10.145,2.49,0.20166227176664359
80,2025-07-31T12:33:05.678166,9,10,1,8,10.178,3.4,0.20186844656910272
81,2025-07-31T12:33:26.248592,9,10,5,8,12.184,3.41,0.17251310562695213
82,2025-07-31T12:33:26.248763,9,10,5,10,10.149,461.0,1.0
83,2025-07-31T12:33:26.248784,9,10,5,12,10.431,2.98,0.19976440657135172
84,2025-07-31T12:33:26.248797,9,10,5,14,10.31,157.0,0.4693280116812647
85,2025-07-31T12:33:43.837227,9,30,0,6,36.208,1.45,0.6842513098920522
86,2025-07-31T12:33:43.837275,9,30,0,8,30.245,2.01,0.9170570106038777
87,2025-07-31T12:33:43.837306,9,30,0,10,30.124,1.82,0.85
88,2025-07-31T12:33:43.837320,9,30,0,12,30.161,2.24,0.9997546500447598
89,2025-07-31T12:34:02.381574,9,30,1,6,36.185,1.5,0.7095526820755832
90,2025-07-31T12:34:02.381680,9,30,1,8,30.136,2.01,0.927601809954751
91,2025-07-31T12:34:02.381702,9,30,1,10,30.142,1.84,0.8660235368576671
